"Plot Title: 10699194"
"#","Date Time, GMT-04:00","Abs Pres, psi (LGR S/N: 10699194, SEN S/N: 10699194)","Temp, °F (LGR S/N: 10699194, SEN S/N: 10699194)","Coupler Detached (LGR S/N: 10699194)","Coupler Attached (LGR S/N: 10699194)","Stopped (LGR S/N: 10699194)","End Of File (LGR S/N: 10699194)"
3140,07/14/17 11:44:22 PM,15.1933,85.735,,,,
3141,07/14/17 11:45:22 PM,15.1955,85.735,,,,
3142,07/14/17 11:46:22 PM,15.1933,85.735,,,,
3143,07/14/17 11:47:22 PM,15.1933,85.735,,,,
3144,07/14/17 11:48:22 PM,15.1955,85.735,,,,
3145,07/14/17 11:49:22 PM,15.1933,85.735,,,,
3146,07/14/17 11:50:22 PM,15.1933,85.735,,,,
3147,07/14/17 11:51:22 PM,15.1933,85.735,,,,
3148,07/14/17 11:52:22 PM,15.1933,85.735,,,,
3149,07/14/17 11:53:22 PM,15.1955,85.735,,,,
3150,07/14/17 11:54:22 PM,15.1933,85.735,,,,
3151,07/14/17 11:55:22 PM,15.1955,85.735,,,,
3152,07/14/17 11:56:22 PM,15.1955,85.735,,,,
3153,07/14/17 11:57:22 PM,15.1955,85.735,,,,
3154,07/14/17 11:58:22 PM,15.1933,85.735,,,,
3155,07/14/17 11:59:22 PM,15.1933,85.735,,,,
3156,07/15/17 12:00:22 AM,15.1933,85.735,,,,
3157,07/15/17 12:01:22 AM,15.1927,85.554,,,,
3158,07/15/17 12:02:22 AM,15.1927,85.554,,,,
3159,07/15/17 12:03:22 AM,15.1927,85.554,,,,
3160,07/15/17 12:04:22 AM,15.1949,85.554,,,,
3161,07/15/17 12:05:22 AM,15.1927,85.554,,,,
3162,07/15/17 12:06:22 AM,15.1927,85.554,,,,
3163,07/15/17 12:07:22 AM,15.1927,85.554,,,,
3164,07/15/17 12:08:22 AM,15.1927,85.554,,,,
3165,07/15/17 12:09:22 AM,15.1949,85.554,,,,
3166,07/15/17 12:10:22 AM,15.1949,85.554,,,,
3167,07/15/17 12:11:22 AM,15.1927,85.554,,,,
3168,07/15/17 12:12:22 AM,15.1927,85.554,,,,
3169,07/15/17 12:13:22 AM,15.1927,85.554,,,,
3170,07/15/17 12:14:22 AM,15.1927,85.554,,,,
3171,07/15/17 12:15:22 AM,15.1949,85.554,,,,
3172,07/15/17 12:16:22 AM,15.1927,85.554,,,,
3173,07/15/17 12:17:22 AM,15.1927,85.554,,,,
3174,07/15/17 12:18:22 AM,15.1927,85.554,,,,
3175,07/15/17 12:19:22 AM,15.1949,85.554,,,,
3176,07/15/17 12:20:22 AM,15.1949,85.554,,,,
3177,07/15/17 12:21:22 AM,15.1927,85.554,,,,
3178,07/15/17 12:22:22 AM,15.1927,85.554,,,,
3179,07/15/17 12:23:22 AM,15.1949,85.554,,,,
3180,07/15/17 12:24:22 AM,15.1949,85.554,,,,
3181,07/15/17 12:25:22 AM,15.1972,85.554,,,,
3182,07/15/17 12:26:22 AM,15.1972,85.554,,,,
3183,07/15/17 12:27:22 AM,15.1972,85.554,,,,
3184,07/15/17 12:28:22 AM,15.1972,85.554,,,,
3185,07/15/17 12:29:22 AM,15.1949,85.554,,,,
3186,07/15/17 12:30:22 AM,15.1972,85.554,,,,
3187,07/15/17 12:31:22 AM,15.1927,85.554,,,,
3188,07/15/17 12:32:22 AM,15.1927,85.554,,,,
3189,07/15/17 12:33:22 AM,15.1949,85.554,,,,
3190,07/15/17 12:34:22 AM,15.1949,85.554,,,,
3191,07/15/17 12:35:22 AM,15.1949,85.554,,,,
3192,07/15/17 12:36:22 AM,15.1949,85.554,,,,
3193,07/15/17 12:37:22 AM,15.1972,85.554,,,,
3194,07/15/17 12:38:22 AM,15.1949,85.554,,,,
3195,07/15/17 12:39:22 AM,15.1949,85.554,,,,
3196,07/15/17 12:40:22 AM,15.1949,85.554,,,,
3197,07/15/17 12:41:22 AM,15.1972,85.554,,,,
3198,07/15/17 12:42:22 AM,15.1949,85.554,,,,
3199,07/15/17 12:43:22 AM,15.1949,85.554,,,,
3200,07/15/17 12:44:22 AM,15.1972,85.554,,,,
3201,07/15/17 12:45:22 AM,15.1949,85.554,,,,
3202,07/15/17 12:46:22 AM,15.1943,85.374,,,,
3203,07/15/17 12:47:22 AM,15.1966,85.374,,,,
3204,07/15/17 12:48:22 AM,15.1943,85.374,,,,
3205,07/15/17 12:49:22 AM,15.1943,85.374,,,,
3206,07/15/17 12:50:22 AM,15.1966,85.374,,,,
3207,07/15/17 12:51:22 AM,15.1943,85.374,,,,
3208,07/15/17 12:52:22 AM,15.1943,85.374,,,,
3209,07/15/17 12:53:22 AM,15.1943,85.374,,,,
3210,07/15/17 12:54:22 AM,15.1943,85.374,,,,
3211,07/15/17 12:55:22 AM,15.1943,85.374,,,,
3212,07/15/17 12:56:22 AM,15.1943,85.374,,,,
3213,07/15/17 12:57:22 AM,15.1966,85.374,,,,
3214,07/15/17 12:58:22 AM,15.1966,85.374,,,,
3215,07/15/17 12:59:22 AM,15.1966,85.374,,,,
3216,07/15/17 01:00:22 AM,15.1966,85.374,,,,
3217,07/15/17 01:01:22 AM,15.1966,85.374,,,,
3218,07/15/17 01:02:22 AM,15.1966,85.374,,,,
3219,07/15/17 01:03:22 AM,15.1989,85.374,,,,
3220,07/15/17 01:04:22 AM,15.1989,85.374,,,,
3221,07/15/17 01:05:22 AM,15.1966,85.374,,,,
3222,07/15/17 01:06:22 AM,15.1966,85.374,,,,
3223,07/15/17 01:07:22 AM,15.1966,85.374,,,,
3224,07/15/17 01:08:22 AM,15.1966,85.374,,,,
3225,07/15/17 01:09:22 AM,15.1966,85.374,,,,
3226,07/15/17 01:10:22 AM,15.1966,85.374,,,,
3227,07/15/17 01:11:22 AM,15.1943,85.374,,,,
3228,07/15/17 01:12:22 AM,15.1966,85.374,,,,
3229,07/15/17 01:13:22 AM,15.1966,85.374,,,,
3230,07/15/17 01:14:22 AM,15.1966,85.374,,,,
3231,07/15/17 01:15:22 AM,15.1966,85.374,,,,
3232,07/15/17 01:16:22 AM,15.1943,85.374,,,,
3233,07/15/17 01:17:22 AM,15.1966,85.374,,,,
3234,07/15/17 01:18:22 AM,15.1966,85.374,,,,
3235,07/15/17 01:19:22 AM,15.1989,85.374,,,,
3236,07/15/17 01:20:22 AM,15.1966,85.374,,,,
3237,07/15/17 01:21:22 AM,15.1966,85.374,,,,
3238,07/15/17 01:22:22 AM,15.1966,85.374,,,,
3239,07/15/17 01:23:22 AM,15.1984,85.194,,,,
3240,07/15/17 01:24:22 AM,15.1984,85.194,,,,
3241,07/15/17 01:25:22 AM,15.1960,85.194,,,,
3242,07/15/17 01:26:22 AM,15.1984,85.194,,,,
3243,07/15/17 01:27:22 AM,15.1960,85.194,,,,
3244,07/15/17 01:28:22 AM,15.1960,85.194,,,,
3245,07/15/17 01:29:22 AM,15.1937,85.194,,,,
3246,07/15/17 01:30:22 AM,15.1960,85.194,,,,
3247,07/15/17 01:31:22 AM,15.1960,85.194,,,,
3248,07/15/17 01:32:22 AM,15.1960,85.194,,,,
3249,07/15/17 01:33:22 AM,15.1960,85.194,,,,
3250,07/15/17 01:34:22 AM,15.1960,85.194,,,,
3251,07/15/17 01:35:22 AM,15.1984,85.194,,,,
3252,07/15/17 01:36:22 AM,15.1960,85.194,,,,
3253,07/15/17 01:37:22 AM,15.1960,85.194,,,,
3254,07/15/17 01:38:22 AM,15.1960,85.194,,,,
3255,07/15/17 01:39:22 AM,15.1984,85.194,,,,
3256,07/15/17 01:40:22 AM,15.1960,85.194,,,,
3257,07/15/17 01:41:22 AM,15.1960,85.194,,,,
3258,07/15/17 01:42:22 AM,15.1960,85.194,,,,
3259,07/15/17 01:43:22 AM,15.1937,85.194,,,,
3260,07/15/17 01:44:22 AM,15.1937,85.194,,,,
3261,07/15/17 01:45:22 AM,15.1915,85.194,,,,
3262,07/15/17 01:46:22 AM,15.1937,85.194,,,,
3263,07/15/17 01:47:22 AM,15.1937,85.194,,,,
3264,07/15/17 01:48:22 AM,15.1937,85.194,,,,
3265,07/15/17 01:49:22 AM,15.1937,85.194,,,,
3266,07/15/17 01:50:22 AM,15.1960,85.194,,,,
3267,07/15/17 01:51:22 AM,15.1960,85.194,,,,
3268,07/15/17 01:52:22 AM,15.1960,85.194,,,,
3269,07/15/17 01:53:22 AM,15.1984,85.194,,,,
3270,07/15/17 01:54:22 AM,15.1984,85.194,,,,
3271,07/15/17 01:55:22 AM,15.1955,85.014,,,,
3272,07/15/17 01:56:22 AM,15.1955,85.014,,,,
3273,07/15/17 01:57:22 AM,15.1955,85.014,,,,
3274,07/15/17 01:58:22 AM,15.1955,85.014,,,,
3275,07/15/17 01:59:22 AM,15.1955,85.014,,,,
3276,07/15/17 02:00:22 AM,15.1955,85.014,,,,
3277,07/15/17 02:01:22 AM,15.1955,85.014,,,,
3278,07/15/17 02:02:22 AM,15.1955,85.014,,,,
3279,07/15/17 02:03:22 AM,15.1955,85.014,,,,
3280,07/15/17 02:04:22 AM,15.1955,85.014,,,,
3281,07/15/17 02:05:22 AM,15.1955,85.014,,,,
3282,07/15/17 02:06:22 AM,15.1931,85.014,,,,
3283,07/15/17 02:07:22 AM,15.1955,85.014,,,,
3284,07/15/17 02:08:22 AM,15.1931,85.014,,,,
3285,07/15/17 02:09:22 AM,15.1931,85.014,,,,
3286,07/15/17 02:10:22 AM,15.1931,85.014,,,,
3287,07/15/17 02:11:22 AM,15.1931,85.014,,,,
3288,07/15/17 02:12:22 AM,15.1931,85.014,,,,
3289,07/15/17 02:13:22 AM,15.1931,85.014,,,,
3290,07/15/17 02:14:22 AM,15.1978,85.014,,,,
3291,07/15/17 02:15:22 AM,15.1931,85.014,,,,
3292,07/15/17 02:16:22 AM,15.1931,85.014,,,,
3293,07/15/17 02:17:22 AM,15.1931,85.014,,,,
3294,07/15/17 02:18:22 AM,15.1910,85.014,,,,
3295,07/15/17 02:19:22 AM,15.1931,85.014,,,,
3296,07/15/17 02:20:22 AM,15.1910,85.014,,,,
3297,07/15/17 02:21:22 AM,15.1910,85.014,,,,
3298,07/15/17 02:22:22 AM,15.1931,85.014,,,,
3299,07/15/17 02:23:22 AM,15.1904,84.834,,,,
3300,07/15/17 02:24:22 AM,15.1955,85.014,,,,
3301,07/15/17 02:25:22 AM,15.1910,85.014,,,,
3302,07/15/17 02:26:22 AM,15.1926,84.834,,,,
3303,07/15/17 02:27:22 AM,15.1926,84.834,,,,
3304,07/15/17 02:28:22 AM,15.1904,84.834,,,,
3305,07/15/17 02:29:22 AM,15.1926,84.834,,,,
3306,07/15/17 02:30:22 AM,15.1926,84.834,,,,
3307,07/15/17 02:31:22 AM,15.1904,84.834,,,,
3308,07/15/17 02:32:22 AM,15.1904,84.834,,,,
3309,07/15/17 02:33:22 AM,15.1949,84.834,,,,
3310,07/15/17 02:34:22 AM,15.1949,84.834,,,,
3311,07/15/17 02:35:22 AM,15.1926,84.834,,,,
3312,07/15/17 02:36:22 AM,15.1926,84.834,,,,
3313,07/15/17 02:37:22 AM,15.1904,84.834,,,,
3314,07/15/17 02:38:22 AM,15.1949,84.834,,,,
3315,07/15/17 02:39:22 AM,15.1904,84.834,,,,
3316,07/15/17 02:40:22 AM,15.1904,84.834,,,,
3317,07/15/17 02:41:22 AM,15.1904,84.834,,,,
3318,07/15/17 02:42:22 AM,15.1926,84.834,,,,
3319,07/15/17 02:43:22 AM,15.1926,84.834,,,,
3320,07/15/17 02:44:22 AM,15.1881,84.834,,,,
3321,07/15/17 02:45:22 AM,15.1926,84.834,,,,
3322,07/15/17 02:46:22 AM,15.1949,84.834,,,,
3323,07/15/17 02:47:22 AM,15.1926,84.834,,,,
3324,07/15/17 02:48:22 AM,15.1926,84.834,,,,
3325,07/15/17 02:49:22 AM,15.1926,84.834,,,,
3326,07/15/17 02:50:22 AM,15.1926,84.834,,,,
3327,07/15/17 02:51:22 AM,15.1949,84.834,,,,
3328,07/15/17 02:52:22 AM,15.1926,84.834,,,,
3329,07/15/17 02:53:22 AM,15.1943,84.654,,,,
3330,07/15/17 02:54:22 AM,15.1965,84.654,,,,
3331,07/15/17 02:55:22 AM,15.1943,84.654,,,,
3332,07/15/17 02:56:22 AM,15.1943,84.654,,,,
3333,07/15/17 02:57:22 AM,15.1943,84.654,,,,
3334,07/15/17 02:58:22 AM,15.1965,84.654,,,,
3335,07/15/17 02:59:22 AM,15.1965,84.654,,,,
3336,07/15/17 03:00:22 AM,15.1988,84.654,,,,
3337,07/15/17 03:01:22 AM,15.1965,84.654,,,,
3338,07/15/17 03:02:22 AM,15.1965,84.654,,,,
3339,07/15/17 03:03:22 AM,15.1965,84.654,,,,
3340,07/15/17 03:04:22 AM,15.1943,84.654,,,,
3341,07/15/17 03:05:22 AM,15.1965,84.654,,,,
3342,07/15/17 03:06:22 AM,15.1943,84.654,,,,
3343,07/15/17 03:07:22 AM,15.1965,84.654,,,,
3344,07/15/17 03:08:22 AM,15.1943,84.654,,,,
3345,07/15/17 03:09:22 AM,15.1920,84.654,,,,
3346,07/15/17 03:10:22 AM,15.1943,84.654,,,,
3347,07/15/17 03:11:22 AM,15.1920,84.654,,,,
3348,07/15/17 03:12:22 AM,15.1920,84.654,,,,
3349,07/15/17 03:13:22 AM,15.1920,84.654,,,,
3350,07/15/17 03:14:22 AM,15.1920,84.654,,,,
3351,07/15/17 03:15:22 AM,15.1920,84.654,,,,
3352,07/15/17 03:16:22 AM,15.1943,84.654,,,,
3353,07/15/17 03:17:22 AM,15.1920,84.654,,,,
3354,07/15/17 03:18:22 AM,15.1943,84.654,,,,
3355,07/15/17 03:19:22 AM,15.1920,84.654,,,,
3356,07/15/17 03:20:22 AM,15.1920,84.654,,,,
3357,07/15/17 03:21:22 AM,15.1920,84.654,,,,
3358,07/15/17 03:22:22 AM,15.1920,84.654,,,,
3359,07/15/17 03:23:22 AM,15.1920,84.654,,,,
3360,07/15/17 03:24:22 AM,15.1920,84.654,,,,
3361,07/15/17 03:25:22 AM,15.1920,84.654,,,,
3362,07/15/17 03:26:22 AM,15.1914,84.474,,,,
3363,07/15/17 03:27:22 AM,15.1914,84.474,,,,
3364,07/15/17 03:28:22 AM,15.1937,84.474,,,,
3365,07/15/17 03:29:22 AM,15.1937,84.474,,,,
3366,07/15/17 03:30:22 AM,15.1914,84.474,,,,
3367,07/15/17 03:31:22 AM,15.1914,84.474,,,,
3368,07/15/17 03:32:22 AM,15.1914,84.474,,,,
3369,07/15/17 03:33:22 AM,15.1914,84.474,,,,
3370,07/15/17 03:34:22 AM,15.1937,84.474,,,,
3371,07/15/17 03:35:22 AM,15.1937,84.474,,,,
3372,07/15/17 03:36:22 AM,15.1937,84.474,,,,
3373,07/15/17 03:37:22 AM,15.1937,84.474,,,,
3374,07/15/17 03:38:22 AM,15.1937,84.474,,,,
3375,07/15/17 03:39:22 AM,15.1914,84.474,,,,
3376,07/15/17 03:40:22 AM,15.1914,84.474,,,,
3377,07/15/17 03:41:22 AM,15.1914,84.474,,,,
3378,07/15/17 03:42:22 AM,15.1914,84.474,,,,
3379,07/15/17 03:43:22 AM,15.1914,84.474,,,,
3380,07/15/17 03:44:22 AM,15.1914,84.474,,,,
3381,07/15/17 03:45:22 AM,15.1937,84.474,,,,
3382,07/15/17 03:46:22 AM,15.1937,84.474,,,,
3383,07/15/17 03:47:22 AM,15.1937,84.474,,,,
3384,07/15/17 03:48:22 AM,15.1937,84.474,,,,
3385,07/15/17 03:49:22 AM,15.1937,84.474,,,,
3386,07/15/17 03:50:22 AM,15.1937,84.474,,,,
3387,07/15/17 03:51:22 AM,15.1937,84.474,,,,
3388,07/15/17 03:52:22 AM,15.1937,84.474,,,,
3389,07/15/17 03:53:22 AM,15.1959,84.474,,,,
3390,07/15/17 03:54:22 AM,15.1937,84.474,,,,
3391,07/15/17 03:55:22 AM,15.1937,84.474,,,,
3392,07/15/17 03:56:22 AM,15.1931,84.295,,,,
3393,07/15/17 03:57:22 AM,15.1908,84.295,,,,
3394,07/15/17 03:58:22 AM,15.1908,84.295,,,,
3395,07/15/17 03:59:22 AM,15.1885,84.295,,,,
3396,07/15/17 04:00:22 AM,15.1885,84.295,,,,
3397,07/15/17 04:01:22 AM,15.1908,84.295,,,,
3398,07/15/17 04:02:22 AM,15.1885,84.295,,,,
3399,07/15/17 04:03:22 AM,15.1885,84.295,,,,
3400,07/15/17 04:04:22 AM,15.1908,84.295,,,,
3401,07/15/17 04:05:22 AM,15.1885,84.295,,,,
3402,07/15/17 04:06:22 AM,15.1885,84.295,,,,
3403,07/15/17 04:07:22 AM,15.1908,84.295,,,,
3404,07/15/17 04:08:22 AM,15.1885,84.295,,,,
3405,07/15/17 04:09:22 AM,15.1885,84.295,,,,
3406,07/15/17 04:10:22 AM,15.1885,84.295,,,,
3407,07/15/17 04:11:22 AM,15.1885,84.295,,,,
3408,07/15/17 04:12:22 AM,15.1908,84.295,,,,
3409,07/15/17 04:13:22 AM,15.1885,84.295,,,,
3410,07/15/17 04:14:22 AM,15.1885,84.295,,,,
3411,07/15/17 04:15:22 AM,15.1885,84.295,,,,
3412,07/15/17 04:16:22 AM,15.1908,84.295,,,,
3413,07/15/17 04:17:22 AM,15.1879,84.115,,,,
3414,07/15/17 04:18:22 AM,15.1885,84.295,,,,
3415,07/15/17 04:19:22 AM,15.1879,84.115,,,,
3416,07/15/17 04:20:22 AM,15.1879,84.115,,,,
3417,07/15/17 04:21:22 AM,15.1879,84.115,,,,
3418,07/15/17 04:22:22 AM,15.1879,84.115,,,,
3419,07/15/17 04:23:22 AM,15.1885,84.295,,,,
3420,07/15/17 04:24:22 AM,15.1902,84.115,,,,
3421,07/15/17 04:25:22 AM,15.1902,84.115,,,,
3422,07/15/17 04:26:22 AM,15.1879,84.115,,,,
3423,07/15/17 04:27:22 AM,15.1879,84.115,,,,
3424,07/15/17 04:28:22 AM,15.1902,84.115,,,,
3425,07/15/17 04:29:22 AM,15.1879,84.115,,,,
3426,07/15/17 04:30:22 AM,15.1879,84.115,,,,
3427,07/15/17 04:31:22 AM,15.1879,84.115,,,,
3428,07/15/17 04:32:22 AM,15.1879,84.115,,,,
3429,07/15/17 04:33:22 AM,15.1879,84.115,,,,
3430,07/15/17 04:34:22 AM,15.1879,84.115,,,,
3431,07/15/17 04:35:22 AM,15.1879,84.115,,,,
3432,07/15/17 04:36:22 AM,15.1879,84.115,,,,
3433,07/15/17 04:37:22 AM,15.1879,84.115,,,,
3434,07/15/17 04:38:22 AM,15.1857,84.115,,,,
3435,07/15/17 04:39:22 AM,15.1902,84.115,,,,
3436,07/15/17 04:40:22 AM,15.1902,84.115,,,,
3437,07/15/17 04:41:22 AM,15.1879,84.115,,,,
3438,07/15/17 04:42:22 AM,15.1902,84.115,,,,
3439,07/15/17 04:43:22 AM,15.1902,84.115,,,,
3440,07/15/17 04:44:22 AM,15.1879,84.115,,,,
3441,07/15/17 04:45:22 AM,15.1879,84.115,,,,
3442,07/15/17 04:46:22 AM,15.1879,84.115,,,,
3443,07/15/17 04:47:22 AM,15.1902,84.115,,,,
3444,07/15/17 04:48:22 AM,15.1902,84.115,,,,
3445,07/15/17 04:49:22 AM,15.1879,84.115,,,,
3446,07/15/17 04:50:22 AM,15.1879,84.115,,,,
3447,07/15/17 04:51:22 AM,15.1879,84.115,,,,
3448,07/15/17 04:52:22 AM,15.1879,84.115,,,,
3449,07/15/17 04:53:22 AM,15.1902,84.115,,,,
3450,07/15/17 04:54:22 AM,15.1879,84.115,,,,
3451,07/15/17 04:55:22 AM,15.1902,84.115,,,,
3452,07/15/17 04:56:22 AM,15.1902,84.115,,,,
3453,07/15/17 04:57:22 AM,15.1902,84.115,,,,
3454,07/15/17 04:58:22 AM,15.1926,84.115,,,,
3455,07/15/17 04:59:22 AM,15.1902,84.115,,,,
3456,07/15/17 05:00:22 AM,15.1902,84.115,,,,
3457,07/15/17 05:01:22 AM,15.1902,84.115,,,,
3458,07/15/17 05:02:22 AM,15.1897,83.935,,,,
3459,07/15/17 05:03:22 AM,15.1873,83.935,,,,
3460,07/15/17 05:04:22 AM,15.1897,83.935,,,,
3461,07/15/17 05:05:22 AM,15.1897,83.935,,,,
3462,07/15/17 05:06:22 AM,15.1873,83.935,,,,
3463,07/15/17 05:07:22 AM,15.1897,83.935,,,,
3464,07/15/17 05:08:22 AM,15.1897,83.935,,,,
3465,07/15/17 05:09:22 AM,15.1920,83.935,,,,
3466,07/15/17 05:10:22 AM,15.1897,83.935,,,,
3467,07/15/17 05:11:22 AM,15.1897,83.935,,,,
3468,07/15/17 05:12:22 AM,15.1897,83.935,,,,
3469,07/15/17 05:13:22 AM,15.1920,83.935,,,,
3470,07/15/17 05:14:22 AM,15.1897,83.935,,,,
3471,07/15/17 05:15:22 AM,15.1897,83.935,,,,
3472,07/15/17 05:16:22 AM,15.1897,83.935,,,,
3473,07/15/17 05:17:22 AM,15.1920,83.935,,,,
3474,07/15/17 05:18:22 AM,15.1920,83.935,,,,
3475,07/15/17 05:19:22 AM,15.1897,83.935,,,,
3476,07/15/17 05:20:22 AM,15.1920,83.935,,,,
3477,07/15/17 05:21:22 AM,15.1920,83.935,,,,
3478,07/15/17 05:22:22 AM,15.1897,83.935,,,,
3479,07/15/17 05:23:22 AM,15.1873,83.935,,,,
3480,07/15/17 05:24:22 AM,15.1897,83.935,,,,
3481,07/15/17 05:25:22 AM,15.1873,83.935,,,,
3482,07/15/17 05:26:22 AM,15.1897,83.935,,,,
3483,07/15/17 05:27:22 AM,15.1873,83.935,,,,
3484,07/15/17 05:28:22 AM,15.1897,83.935,,,,
3485,07/15/17 05:29:22 AM,15.1897,83.935,,,,
3486,07/15/17 05:30:22 AM,15.1873,83.935,,,,
3487,07/15/17 05:31:22 AM,15.1873,83.935,,,,
3488,07/15/17 05:32:22 AM,15.1873,83.935,,,,
3489,07/15/17 05:33:22 AM,15.1897,83.935,,,,
3490,07/15/17 05:34:22 AM,15.1897,83.935,,,,
3491,07/15/17 05:35:22 AM,15.1897,83.935,,,,
3492,07/15/17 05:36:22 AM,15.1920,83.935,,,,
3493,07/15/17 05:37:22 AM,15.1914,83.757,,,,
3494,07/15/17 05:38:22 AM,15.1914,83.757,,,,
3495,07/15/17 05:39:22 AM,15.1936,83.757,,,,
3496,07/15/17 05:40:22 AM,15.1936,83.757,,,,
3497,07/15/17 05:41:22 AM,15.1914,83.757,,,,
3498,07/15/17 05:42:22 AM,15.1936,83.757,,,,
3499,07/15/17 05:43:22 AM,15.1914,83.757,,,,
3500,07/15/17 05:44:22 AM,15.1914,83.757,,,,
3501,07/15/17 05:45:22 AM,15.1914,83.757,,,,
3502,07/15/17 05:46:22 AM,15.1914,83.757,,,,
3503,07/15/17 05:47:22 AM,15.1891,83.757,,,,
3504,07/15/17 05:48:22 AM,15.1914,83.757,,,,
3505,07/15/17 05:49:22 AM,15.1914,83.757,,,,
3506,07/15/17 05:50:22 AM,15.1914,83.757,,,,
3507,07/15/17 05:51:22 AM,15.1891,83.757,,,,
3508,07/15/17 05:52:22 AM,15.1891,83.757,,,,
3509,07/15/17 05:53:22 AM,15.1914,83.757,,,,
3510,07/15/17 05:54:22 AM,15.1914,83.757,,,,
3511,07/15/17 05:55:22 AM,15.1891,83.757,,,,
3512,07/15/17 05:56:22 AM,15.1914,83.757,,,,
3513,07/15/17 05:57:22 AM,15.1914,83.757,,,,
3514,07/15/17 05:58:22 AM,15.1914,83.757,,,,
3515,07/15/17 05:59:22 AM,15.1914,83.757,,,,
3516,07/15/17 06:00:22 AM,15.1914,83.757,,,,
3517,07/15/17 06:01:22 AM,15.1891,83.757,,,,
3518,07/15/17 06:02:22 AM,15.1891,83.757,,,,
3519,07/15/17 06:03:22 AM,15.1914,83.757,,,,
3520,07/15/17 06:04:22 AM,15.1914,83.757,,,,
3521,07/15/17 06:05:22 AM,15.1914,83.757,,,,
3522,07/15/17 06:06:22 AM,15.1891,83.757,,,,
3523,07/15/17 06:07:22 AM,15.1891,83.757,,,,
3524,07/15/17 06:08:22 AM,15.1914,83.757,,,,
3525,07/15/17 06:09:22 AM,15.1914,83.757,,,,
3526,07/15/17 06:10:22 AM,15.1885,83.579,,,,
3527,07/15/17 06:11:22 AM,15.1885,83.579,,,,
3528,07/15/17 06:12:22 AM,15.1885,83.579,,,,
3529,07/15/17 06:13:22 AM,15.1908,83.579,,,,
3530,07/15/17 06:14:22 AM,15.1908,83.579,,,,
3531,07/15/17 06:15:22 AM,15.1885,83.579,,,,
3532,07/15/17 06:16:22 AM,15.1908,83.579,,,,
3533,07/15/17 06:17:22 AM,15.1885,83.579,,,,
3534,07/15/17 06:18:22 AM,15.1885,83.579,,,,
3535,07/15/17 06:19:22 AM,15.1862,83.579,,,,
3536,07/15/17 06:20:22 AM,15.1885,83.579,,,,
3537,07/15/17 06:21:22 AM,15.1885,83.579,,,,
3538,07/15/17 06:22:22 AM,15.1885,83.579,,,,
3539,07/15/17 06:23:22 AM,15.1885,83.579,,,,
3540,07/15/17 06:24:22 AM,15.1908,83.579,,,,
3541,07/15/17 06:25:22 AM,15.1908,83.579,,,,
3542,07/15/17 06:26:22 AM,15.1885,83.579,,,,
3543,07/15/17 06:27:22 AM,15.1862,83.579,,,,
3544,07/15/17 06:28:22 AM,15.1885,83.579,,,,
3545,07/15/17 06:29:22 AM,15.1885,83.579,,,,
3546,07/15/17 06:30:22 AM,15.1885,83.579,,,,
3547,07/15/17 06:31:22 AM,15.1879,83.399,,,,
3548,07/15/17 06:32:22 AM,15.1879,83.399,,,,
3549,07/15/17 06:33:22 AM,15.1902,83.399,,,,
3550,07/15/17 06:34:22 AM,15.1924,83.399,,,,
3551,07/15/17 06:35:22 AM,15.1924,83.399,,,,
3552,07/15/17 06:36:22 AM,15.1902,83.399,,,,
3553,07/15/17 06:37:22 AM,15.1902,83.399,,,,
3554,07/15/17 06:38:22 AM,15.1902,83.399,,,,
3555,07/15/17 06:39:22 AM,15.1924,83.399,,,,
3556,07/15/17 06:40:22 AM,15.1902,83.399,,,,
3557,07/15/17 06:41:22 AM,15.1924,83.399,,,,
3558,07/15/17 06:42:22 AM,15.1902,83.399,,,,
3559,07/15/17 06:43:22 AM,15.1924,83.399,,,,
3560,07/15/17 06:44:22 AM,15.1902,83.399,,,,
3561,07/15/17 06:45:22 AM,15.1924,83.399,,,,
3562,07/15/17 06:46:22 AM,15.1924,83.399,,,,
3563,07/15/17 06:47:22 AM,15.1924,83.399,,,,
3564,07/15/17 06:48:22 AM,15.1924,83.399,,,,
3565,07/15/17 06:49:22 AM,15.1924,83.399,,,,
3566,07/15/17 06:50:22 AM,15.1924,83.399,,,,
3567,07/15/17 06:51:22 AM,15.1902,83.399,,,,
3568,07/15/17 06:52:22 AM,15.1902,83.399,,,,
3569,07/15/17 06:53:22 AM,15.1879,83.399,,,,
3570,07/15/17 06:54:22 AM,15.1902,83.399,,,,
3571,07/15/17 06:55:22 AM,15.1902,83.399,,,,
3572,07/15/17 06:56:22 AM,15.1879,83.399,,,,
3573,07/15/17 06:57:22 AM,15.1924,83.399,,,,
3574,07/15/17 06:58:22 AM,15.1924,83.399,,,,
3575,07/15/17 06:59:22 AM,15.1924,83.399,,,,
3576,07/15/17 07:00:22 AM,15.1924,83.399,,,,
3577,07/15/17 07:01:22 AM,15.1924,83.399,,,,
3578,07/15/17 07:02:22 AM,15.1947,83.399,,,,
3579,07/15/17 07:03:22 AM,15.1924,83.399,,,,
3580,07/15/17 07:04:22 AM,15.1947,83.399,,,,
3581,07/15/17 07:05:22 AM,15.1924,83.399,,,,
3582,07/15/17 07:06:22 AM,15.1924,83.399,,,,
3583,07/15/17 07:07:22 AM,15.1902,83.399,,,,
3584,07/15/17 07:08:22 AM,15.1902,83.399,,,,
