"Plot Title: 10699194"
"#","Date Time, GMT-05:00","Abs Pres, psi (LGR S/N: 10699194, SEN S/N: 10699194)","Temp, °F (LGR S/N: 10699194, SEN S/N: 10699194)","Coupler Detached (LGR S/N: 10699194)","Coupler Attached (LGR S/N: 10699194)","Host Connected (LGR S/N: 10699194)","Stopped (LGR S/N: 10699194)","End Of File (LGR S/N: 10699194)"
4123,09/01/17 12:48:01 PM,15.1540,77.050,,,,,
4124,09/01/17 01:03:01 PM,15.1522,77.225,,,,,
4125,09/01/17 01:18:01 PM,15.1483,77.400,,,,,
4126,09/01/17 01:33:01 PM,15.1489,77.574,,,,,
4127,09/01/17 01:48:01 PM,15.1472,77.749,,,,,
4128,09/01/17 02:03:01 PM,15.1448,77.749,,,,,
4129,09/01/17 02:18:01 PM,15.1431,77.923,,,,,
4130,09/01/17 02:33:01 PM,15.1392,78.098,,,,,
4131,09/01/17 02:48:01 PM,15.1351,78.274,,,,,
4132,09/01/17 03:03:01 PM,15.1380,78.449,,,,,
4133,09/01/17 03:18:01 PM,15.1345,78.800,,,,,
4134,09/01/17 03:33:01 PM,15.1306,78.975,,,,,
4135,09/01/17 03:48:01 PM,15.1334,79.151,,,,,
4136,09/01/17 04:03:01 PM,15.1318,79.326,,,,,
4137,09/01/17 04:18:01 PM,15.1324,79.502,,,,,
4138,09/01/17 04:33:01 PM,15.1289,79.853,,,,,
4139,09/01/17 04:48:01 PM,15.1316,80.029,,,,,
4140,09/01/17 05:03:01 PM,15.1322,80.206,,,,,
4141,09/01/17 05:18:01 PM,15.1322,80.206,,,,,
4142,09/01/17 05:33:01 PM,15.1306,80.382,,,,,
4143,09/01/17 05:48:01 PM,15.1312,80.559,,,,,
4144,09/01/17 06:03:01 PM,15.1316,80.735,,,,,
4145,09/01/17 06:18:01 PM,15.1316,80.735,,,,,
4146,09/01/17 06:33:01 PM,15.1351,81.090,,,,,
4147,09/01/17 06:48:01 PM,15.1351,81.090,,,,,
4148,09/01/17 07:03:01 PM,15.1328,81.090,,,,,
4149,09/01/17 07:18:01 PM,15.1374,81.090,,,,,
4150,09/01/17 07:33:01 PM,15.1374,81.090,,,,,
4151,09/01/17 07:48:01 PM,15.1374,81.090,,,,,
4152,09/01/17 08:03:01 PM,15.1390,80.911,,,,,
4153,09/01/17 08:18:01 PM,15.1390,80.911,,,,,
4154,09/01/17 08:33:01 PM,15.1408,80.735,,,,,
4155,09/01/17 08:48:01 PM,15.1431,80.735,,,,,
4156,09/01/17 09:03:01 PM,15.1425,80.559,,,,,
4157,09/01/17 09:18:01 PM,15.1470,80.559,,,,,
4158,09/01/17 09:33:01 PM,15.1488,80.382,,,,,
4159,09/01/17 09:48:01 PM,15.1488,80.382,,,,,
4160,09/01/17 10:03:01 PM,15.1505,80.206,,,,,
4161,09/01/17 10:18:01 PM,15.1499,80.029,,,,,
4162,09/01/17 10:33:01 PM,15.1521,80.029,,,,,
4163,09/01/17 10:48:01 PM,15.1538,79.853,,,,,
4164,09/01/17 11:03:01 PM,15.1538,79.853,,,,,
4165,09/01/17 11:18:01 PM,15.1533,79.678,,,,,
4166,09/01/17 11:33:01 PM,15.1488,79.678,,,,,
4167,09/01/17 11:48:01 PM,15.1459,79.502,,,,,
4168,09/02/17 12:03:01 AM,15.1437,79.502,,,,,
4169,09/02/17 12:18:01 AM,15.1476,79.326,,,,,
4170,09/02/17 12:33:01 AM,15.1499,79.326,,,,,
4171,09/02/17 12:48:01 AM,15.1517,79.151,,,,,
4172,09/02/17 01:03:01 AM,15.1488,78.975,,,,,
4173,09/02/17 01:18:01 AM,15.1533,78.975,,,,,
4174,09/02/17 01:33:01 AM,15.1533,78.975,,,,,
4175,09/02/17 01:48:01 AM,15.1550,78.800,,,,,
4176,09/02/17 02:03:01 AM,15.1544,78.624,,,,,
4177,09/02/17 02:18:01 AM,15.1499,78.624,,,,,
4178,09/02/17 02:33:01 AM,15.1493,78.449,,,,,
4179,09/02/17 02:48:01 AM,15.1470,78.449,,,,,
4180,09/02/17 03:03:01 AM,15.1511,78.274,,,,,
4181,09/02/17 03:18:01 AM,15.1466,78.274,,,,,
4182,09/02/17 03:33:01 AM,15.1482,78.098,,,,,
4183,09/02/17 03:48:01 AM,15.1477,77.923,,,,,
4184,09/02/17 04:03:01 AM,15.1454,77.923,,,,,
4185,09/02/17 04:18:01 AM,15.1448,77.749,,,,,
4186,09/02/17 04:33:01 AM,15.1472,77.749,,,,,
4187,09/02/17 04:48:01 AM,15.1466,77.574,,,,,
4188,09/02/17 05:03:01 AM,15.1443,77.574,,,,,
4189,09/02/17 05:18:01 AM,15.1460,77.400,,,,,
4190,09/02/17 05:33:01 AM,15.1501,77.225,,,,,
4191,09/02/17 05:48:01 AM,15.1522,77.225,,,,,
4192,09/02/17 06:03:01 AM,15.1546,77.225,,,,,
4193,09/02/17 06:18:01 AM,15.1563,77.050,,,,,
4194,09/02/17 06:33:01 AM,15.1602,76.876,,,,,
4195,09/02/17 06:48:01 AM,15.1602,76.876,,,,,
4196,09/02/17 07:03:01 AM,15.1643,76.703,,,,,
4197,09/02/17 07:18:01 AM,15.1620,76.703,,,,,
4198,09/02/17 07:33:01 AM,15.1637,76.528,,,,,
4199,09/02/17 07:48:01 AM,15.1659,76.528,,,,,
4200,09/02/17 08:03:01 AM,15.1705,76.528,,,,,
4201,09/02/17 08:18:01 AM,15.1676,76.354,,,,,
4202,09/02/17 08:33:01 AM,15.1654,76.354,,,,,
4203,09/02/17 08:48:01 AM,15.1676,76.354,,,,,
4204,09/02/17 09:03:01 AM,15.1670,76.181,,,,,
4205,09/02/17 09:18:01 AM,15.1649,76.181,,,,,
4206,09/02/17 09:33:01 AM,15.1625,76.181,,,,,
4207,09/02/17 09:48:01 AM,15.1602,76.181,,,,,
4208,09/02/17 10:03:01 AM,15.1580,76.181,,,,,
4209,09/02/17 10:18:01 AM,15.1625,76.181,,,,,
4210,09/02/17 10:33:01 AM,15.1670,76.181,,,,,
4211,09/02/17 10:48:01 AM,15.1717,76.181,,,,,
4212,09/02/17 11:03:01 AM,15.1744,76.354,,,,,
4213,09/02/17 11:18:01 AM,15.1721,76.354,,,,,
4214,09/02/17 11:33:01 AM,15.1699,76.354,,,,,
4215,09/02/17 11:48:01 AM,15.1705,76.528,,,,,
4216,09/02/17 12:03:01 PM,15.1682,76.528,,,,,
4217,09/02/17 12:18:01 PM,15.1688,76.703,,,,,
4218,09/02/17 12:33:01 PM,15.1643,76.703,,,,,
4219,09/02/17 12:48:01 PM,15.1670,76.876,,,,,
4220,09/02/17 01:03:01 PM,15.1647,76.876,,,,,
4221,09/02/17 01:18:01 PM,15.1631,77.050,,,,,
4222,09/02/17 01:33:01 PM,15.1659,77.225,,,,,
4223,09/02/17 01:48:01 PM,15.1659,77.225,,,,,
4224,09/02/17 02:03:01 PM,15.1641,77.400,,,,,
4225,09/02/17 02:18:01 PM,15.1596,77.400,,,,,
4226,09/02/17 02:33:01 PM,15.1579,77.574,,,,,
4227,09/02/17 02:48:01 PM,15.1579,77.574,,,,,
4228,09/02/17 03:03:01 PM,15.1562,77.749,,,,,
4229,09/02/17 03:18:01 PM,15.1540,77.749,,,,,
4230,09/02/17 03:33:01 PM,15.1522,77.923,,,,,
4231,09/02/17 03:48:01 PM,15.1522,77.923,,,,,
4232,09/02/17 04:03:01 PM,15.1505,78.098,,,,,
4233,09/02/17 04:18:01 PM,15.1466,78.274,,,,,
4234,09/02/17 04:33:01 PM,15.1466,78.274,,,,,
4235,09/02/17 04:48:01 PM,15.1470,78.449,,,,,
4236,09/02/17 05:03:01 PM,15.1448,78.449,,,,,
4237,09/02/17 05:18:01 PM,15.1431,78.624,,,,,
4238,09/02/17 05:33:01 PM,15.1431,78.624,,,,,
4239,09/02/17 05:48:01 PM,15.1392,78.800,,,,,
4240,09/02/17 06:03:01 PM,15.1369,78.800,,,,,
4241,09/02/17 06:18:01 PM,15.1374,78.975,,,,,
4242,09/02/17 06:33:01 PM,15.1374,78.975,,,,,
4243,09/02/17 06:48:01 PM,15.1419,78.975,,,,,
4244,09/02/17 07:03:01 PM,15.1402,79.151,,,,,
4245,09/02/17 07:18:01 PM,15.1419,78.975,,,,,
4246,09/02/17 07:33:01 PM,15.1419,78.975,,,,,
4247,09/02/17 07:48:01 PM,15.1443,78.975,,,,,
4248,09/02/17 08:03:01 PM,15.1464,78.975,,,,,
4249,09/02/17 08:18:01 PM,15.1511,78.975,,,,,
4250,09/02/17 08:33:01 PM,15.1488,78.975,,,,,
4251,09/02/17 08:48:01 PM,15.1511,78.975,,,,,
4252,09/02/17 09:03:01 PM,15.1505,78.800,,,,,
4253,09/02/17 09:18:01 PM,15.1527,78.800,,,,,
4254,09/02/17 09:33:01 PM,15.1527,78.800,,,,,
4255,09/02/17 09:48:01 PM,15.1550,78.800,,,,,
4256,09/02/17 10:03:01 PM,15.1567,78.624,,,,,
4257,09/02/17 10:18:01 PM,15.1567,78.624,,,,,
4258,09/02/17 10:33:01 PM,15.1591,78.624,,,,,
4259,09/02/17 10:48:01 PM,15.1606,78.449,,,,,
4260,09/02/17 11:03:01 PM,15.1606,78.449,,,,,
4261,09/02/17 11:18:01 PM,15.1606,78.449,,,,,
4262,09/02/17 11:33:01 PM,15.1601,78.274,,,,,
4263,09/02/17 11:48:01 PM,15.1601,78.274,,,,,
4264,09/03/17 12:03:01 AM,15.1601,78.274,,,,,
4265,09/03/17 12:18:01 AM,15.1596,78.098,,,,,
4266,09/03/17 12:33:01 AM,15.1596,78.098,,,,,
4267,09/03/17 12:48:01 AM,15.1596,78.098,,,,,
4268,09/03/17 01:03:01 AM,15.1596,78.098,,,,,
4269,09/03/17 01:18:01 AM,15.1591,77.923,,,,,
4270,09/03/17 01:33:01 AM,15.1591,77.923,,,,,
4271,09/03/17 01:48:01 AM,15.1612,77.923,,,,,
4272,09/03/17 02:03:01 AM,15.1562,77.749,,,,,
4273,09/03/17 02:18:01 AM,15.1562,77.749,,,,,
4274,09/03/17 02:33:01 AM,15.1562,77.749,,,,,
4275,09/03/17 02:48:01 AM,15.1602,77.574,,,,,
4276,09/03/17 03:03:01 AM,15.1579,77.574,,,,,
4277,09/03/17 03:18:01 AM,15.1556,77.574,,,,,
4278,09/03/17 03:33:01 AM,15.1573,77.400,,,,,
4279,09/03/17 03:48:01 AM,15.1573,77.400,,,,,
4280,09/03/17 04:03:01 AM,15.1573,77.400,,,,,
4281,09/03/17 04:18:01 AM,15.1596,77.400,,,,,
4282,09/03/17 04:33:01 AM,15.1567,77.225,,,,,
4283,09/03/17 04:48:01 AM,15.1591,77.225,,,,,
4284,09/03/17 05:03:01 AM,15.1591,77.225,,,,,
4285,09/03/17 05:18:01 AM,15.1614,77.225,,,,,
4286,09/03/17 05:33:01 AM,15.1608,77.050,,,,,
4287,09/03/17 05:48:01 AM,15.1631,77.050,,,,,
4288,09/03/17 06:03:01 AM,15.1631,77.050,,,,,
4289,09/03/17 06:18:01 AM,15.1631,77.050,,,,,
4290,09/03/17 06:33:01 AM,15.1647,76.876,,,,,
4291,09/03/17 06:48:01 AM,15.1647,76.876,,,,,
4292,09/03/17 07:03:01 AM,15.1670,76.876,,,,,
4293,09/03/17 07:18:01 AM,15.1670,76.876,,,,,
4294,09/03/17 07:33:01 AM,15.1688,76.703,,,,,
4295,09/03/17 07:48:01 AM,15.1709,76.703,,,,,
4296,09/03/17 08:03:01 AM,15.1733,76.703,,,,,
4297,09/03/17 08:18:01 AM,15.1709,76.703,,,,,
4298,09/03/17 08:33:01 AM,15.1733,76.703,,,,,
4299,09/03/17 08:48:01 AM,15.1709,76.703,,,,,
4300,09/03/17 09:03:01 AM,15.1709,76.703,,,,,
4301,09/03/17 09:18:01 AM,15.1709,76.703,,,,,
4302,09/03/17 09:33:01 AM,15.1733,76.703,,,,,
4303,09/03/17 09:48:01 AM,15.1738,76.876,,,,,
4304,09/03/17 10:03:01 AM,15.1738,76.876,,,,,
4305,09/03/17 10:18:01 AM,15.1738,76.876,,,,,
4306,09/03/17 10:33:01 AM,15.1738,76.876,,,,,
4307,09/03/17 10:48:01 AM,15.1766,77.050,,,,,
4308,09/03/17 11:03:01 AM,15.1744,77.050,,,,,
4309,09/03/17 11:18:01 AM,15.1750,77.225,,,,,
4310,09/03/17 11:33:01 AM,15.1727,77.225,,,,,
4311,09/03/17 11:48:01 AM,15.1754,77.400,,,,,
4312,09/03/17 12:03:01 PM,15.1715,77.574,,,,,
4313,09/03/17 12:18:01 PM,15.1670,77.574,,,,,
4314,09/03/17 12:33:01 PM,15.1676,77.749,,,,,
4315,09/03/17 12:48:01 PM,15.1659,77.923,,,,,
4316,09/03/17 01:03:01 PM,15.1647,78.274,,,,,
4317,09/03/17 01:18:01 PM,15.1653,78.449,,,,,
4318,09/03/17 01:33:01 PM,15.1567,78.624,,,,,
4319,09/03/17 01:48:01 PM,15.1550,78.800,,,,,
4320,09/03/17 02:03:01 PM,15.1517,79.151,,,,,
4321,09/03/17 02:18:01 PM,15.1505,79.502,,,,,
4322,09/03/17 02:33:01 PM,15.1470,79.853,,,,,
4323,09/03/17 02:48:01 PM,15.1453,80.029,,,,,
4324,09/03/17 03:03:01 PM,15.1414,80.206,,,,,
4325,09/03/17 03:18:01 PM,15.1396,80.382,,,,,
4326,09/03/17 03:33:01 PM,15.1363,80.735,,,,,
4327,09/03/17 03:48:01 PM,15.1345,80.911,,,,,
4328,09/03/17 04:03:01 PM,15.1351,81.090,,,,,
4329,09/03/17 04:18:01 PM,15.1334,81.266,,,,,
4330,09/03/17 04:33:01 PM,15.1271,81.442,,,,,
4331,09/03/17 04:48:01 PM,15.1300,81.621,,,,,
4332,09/03/17 05:03:01 PM,15.1283,81.797,,,,,
4333,09/03/17 05:18:01 PM,15.1266,81.975,,,,,
4334,09/03/17 05:33:01 PM,15.1266,81.975,,,,,
4335,09/03/17 05:48:01 PM,15.1250,82.152,,,,,
4336,09/03/17 06:03:01 PM,15.1277,82.330,,,,,
4337,09/03/17 06:18:01 PM,15.1232,82.330,,,,,
4338,09/03/17 06:33:01 PM,15.1232,82.330,,,,,
4339,09/03/17 06:48:01 PM,15.1238,82.508,,,,,
4340,09/03/17 07:03:01 PM,15.1238,82.508,,,,,
4341,09/03/17 07:18:01 PM,15.1232,82.330,,,,,
4342,09/03/17 07:33:01 PM,15.1254,82.330,,,,,
4343,09/03/17 07:48:01 PM,15.1232,82.330,,,,,
4344,09/03/17 08:03:01 PM,15.1250,82.152,,,,,
4345,09/03/17 08:18:01 PM,15.1271,82.152,,,,,
4346,09/03/17 08:33:01 PM,15.1312,81.975,,,,,
4347,09/03/17 08:48:01 PM,15.1289,81.975,,,,,
4348,09/03/17 09:03:01 PM,15.1306,81.797,,,,,
4349,09/03/17 09:18:01 PM,15.1306,81.797,,,,,
4350,09/03/17 09:33:01 PM,15.1345,81.621,,,,,
4351,09/03/17 09:48:01 PM,15.1322,81.621,,,,,
4352,09/03/17 10:03:01 PM,15.1345,81.621,,,,,
4353,09/03/17 10:18:01 PM,15.1385,81.442,,,,,
4354,09/03/17 10:33:01 PM,15.1363,81.442,,,,,
4355,09/03/17 10:48:01 PM,15.1379,81.266,,,,,
4356,09/03/17 11:03:01 PM,15.1379,81.266,,,,,
4357,09/03/17 11:18:01 PM,15.1374,81.090,,,,,
4358,09/03/17 11:33:01 PM,15.1351,81.090,,,,,
4359,09/03/17 11:48:01 PM,15.1345,80.911,,,,,
4360,09/04/17 12:03:01 AM,15.1345,80.911,,,,,
4361,09/04/17 12:18:01 AM,15.1322,80.911,,,,,
4362,09/04/17 12:33:01 AM,15.1300,80.911,,,,,
4363,09/04/17 12:48:01 AM,15.1295,80.735,,,,,
4364,09/04/17 01:03:01 AM,15.1316,80.735,,,,,
4365,09/04/17 01:18:01 AM,15.1266,80.559,,,,,
4366,09/04/17 01:33:01 AM,15.1266,80.559,,,,,
4367,09/04/17 01:48:01 AM,15.1266,80.559,,,,,
4368,09/04/17 02:03:01 AM,15.1283,80.382,,,,,
4369,09/04/17 02:18:01 AM,15.1260,80.382,,,,,
4370,09/04/17 02:33:01 AM,15.1260,80.382,,,,,
4371,09/04/17 02:48:01 AM,15.1232,80.206,,,,,
4372,09/04/17 03:03:01 AM,15.1254,80.206,,,,,
4373,09/04/17 03:18:01 AM,15.1277,80.206,,,,,
4374,09/04/17 03:33:01 AM,15.1226,80.029,,,,,
4375,09/04/17 03:48:01 AM,15.1226,80.029,,,,,
4376,09/04/17 04:03:01 AM,15.1226,80.029,,,,,
4377,09/04/17 04:18:01 AM,15.1221,79.853,,,,,
4378,09/04/17 04:33:01 AM,15.1197,79.853,,,,,
4379,09/04/17 04:48:01 AM,15.1215,79.678,,,,,
4380,09/04/17 05:03:01 AM,15.1215,79.678,,,,,
4381,09/04/17 05:18:01 AM,15.1215,79.678,,,,,
4382,09/04/17 05:33:01 AM,15.1256,79.502,,,,,
4383,09/04/17 05:48:01 AM,15.1256,79.502,,,,,
4384,09/04/17 06:03:01 AM,15.1277,79.502,,,,,
4385,09/04/17 06:18:01 AM,15.1250,79.326,,,,,
4386,09/04/17 06:33:01 AM,15.1250,79.326,,,,,
4387,09/04/17 06:48:01 AM,15.1244,79.151,,,,,
4388,09/04/17 07:03:01 AM,15.1266,79.151,,,,,
4389,09/04/17 07:18:01 AM,15.1261,78.975,,,,,
4390,09/04/17 07:33:01 AM,15.1261,78.975,,,,,
4391,09/04/17 07:48:01 AM,15.1283,78.975,,,,,
4392,09/04/17 08:03:01 AM,15.1300,78.800,,,,,
4393,09/04/17 08:18:01 AM,15.1300,78.800,,,,,
4394,09/04/17 08:33:01 AM,15.1277,78.800,,,,,
4395,09/04/17 08:48:01 AM,15.1277,78.800,,,,,
4396,09/04/17 09:03:01 AM,15.1295,78.624,,,,,
4397,09/04/17 09:18:01 AM,15.1273,78.624,,,,,
4398,09/04/17 09:33:01 AM,15.1273,78.624,,,,,
4399,09/04/17 09:48:01 AM,15.1273,78.624,,,,,
4400,09/04/17 10:03:01 AM,15.1250,78.624,,,,,
4401,09/04/17 10:18:01 AM,15.1205,78.624,,,,,
4402,09/04/17 10:33:01 AM,15.1256,78.800,,,,,
4403,09/04/17 10:48:01 AM,15.1232,78.800,,,,,
4404,09/04/17 11:03:01 AM,15.1238,78.975,,,,,
4405,09/04/17 11:18:01 AM,15.1215,78.975,,,,,
4406,09/04/17 11:33:01 AM,15.1221,79.151,,,,,
4407,09/04/17 11:48:01 AM,15.1203,79.326,,,,,
4408,09/04/17 12:03:01 PM,15.1147,79.678,,,,,
4409,09/04/17 12:18:01 PM,15.1158,80.029,,,,,
4410,09/04/17 12:33:01 PM,15.1119,80.206,,,,,
4411,09/04/17 12:48:01 PM,15.1153,80.559,,,,,
4412,09/04/17 01:03:01 PM,15.1061,80.559,,,,,
4413,09/04/17 01:18:01 PM,15.1090,80.735,,,,,
4414,09/04/17 01:33:01 PM,15.1010,81.090,,,,,
4415,09/04/17 01:48:01 PM,15.0971,81.266,,,,,
4416,09/04/17 02:03:01 PM,15.0983,81.621,,,,,
4417,09/04/17 02:18:01 PM,15.0942,81.797,,,,,
4418,09/04/17 02:33:01 PM,15.0903,81.975,,,,,
4419,09/04/17 02:48:01 PM,15.0880,81.975,,,,,
4420,09/04/17 03:03:01 PM,15.0829,82.508,,,,,
4421,09/04/17 03:18:01 PM,15.0829,82.508,,,,,
4422,09/04/17 03:33:01 PM,15.0796,82.864,,,,,
4423,09/04/17 03:48:01 PM,15.0761,83.221,,,,,
4424,09/04/17 04:03:01 PM,15.0722,83.399,,,,,
4425,09/04/17 04:18:01 PM,15.0751,83.579,,,,,
4426,09/04/17 04:33:01 PM,15.0694,83.935,,,,,
4427,09/04/17 04:48:01 PM,15.0677,84.115,,,,,
4428,09/04/17 05:03:01 PM,15.0722,84.115,,,,,
4429,09/04/17 05:18:01 PM,15.0683,84.295,,,,,
4430,09/04/17 05:33:01 PM,15.0688,84.474,,,,,
4431,09/04/17 05:48:01 PM,15.0712,84.474,,,,,
4432,09/04/17 06:03:01 PM,15.0712,84.474,,,,,
4433,09/04/17 06:18:01 PM,15.0688,84.474,,,,,
4434,09/04/17 06:33:01 PM,15.0688,84.474,,,,,
4435,09/04/17 06:48:01 PM,15.0665,84.474,,,,,
4436,09/04/17 07:03:01 PM,15.0638,84.295,,,,,
4437,09/04/17 07:18:01 PM,15.0638,84.295,,,,,
4438,09/04/17 07:33:01 PM,15.0654,84.115,,,,,
4439,09/04/17 07:48:01 PM,15.0677,84.115,,,,,
4440,09/04/17 08:03:01 PM,15.0694,83.935,,,,,
4441,09/04/17 08:18:01 PM,15.0739,83.935,,,,,
4442,09/04/17 08:33:01 PM,15.0733,83.757,,,,,
4443,09/04/17 08:48:01 PM,15.0733,83.757,,,,,
4444,09/04/17 09:03:01 PM,15.0728,83.579,,,,,
4445,09/04/17 09:18:01 PM,15.0767,83.399,,,,,
4446,09/04/17 09:33:01 PM,15.0761,83.221,,,,,
4447,09/04/17 09:48:01 PM,15.0761,83.221,,,,,
4448,09/04/17 10:03:01 PM,15.0755,83.043,,,,,
4449,09/04/17 10:18:01 PM,15.0733,83.043,,,,,
4450,09/04/17 10:33:01 PM,15.0749,82.864,,,,,
4451,09/04/17 10:48:01 PM,15.0796,82.864,,,,,
4452,09/04/17 11:03:01 PM,15.0790,82.686,,,,,
4453,09/04/17 11:18:01 PM,15.0761,82.508,,,,,
4454,09/04/17 11:33:01 PM,15.0761,82.508,,,,,
4455,09/04/17 11:48:01 PM,15.0829,82.508,,,,,
4456,09/05/17 12:03:01 AM,15.0755,82.330,,,,,
4457,09/05/17 12:18:01 AM,15.0802,82.330,,,,,
4458,09/05/17 12:33:01 AM,15.0796,82.152,,,,,
4459,09/05/17 12:48:01 AM,15.0817,82.152,,,,,
4460,09/05/17 01:03:01 AM,15.0790,81.975,,,,,
4461,09/05/17 01:18:01 AM,15.0812,81.975,,,,,
4462,09/05/17 01:33:01 AM,15.0790,81.975,,,,,
4463,09/05/17 01:48:01 AM,15.0784,81.797,,,,,
4464,09/05/17 02:03:01 AM,15.0806,81.797,,,,,
4465,09/05/17 02:18:01 AM,15.0802,81.621,,,,,
4466,09/05/17 02:33:01 AM,15.0778,81.621,,,,,
4467,09/05/17 02:48:01 AM,15.0778,81.621,,,,,
4468,09/05/17 03:03:01 AM,15.0796,81.442,,,,,
4469,09/05/17 03:18:01 AM,15.0817,81.442,,,,,
4470,09/05/17 03:33:01 AM,15.0773,81.442,,,,,
4471,09/05/17 03:48:01 AM,15.0790,81.266,,,,,
4472,09/05/17 04:03:01 AM,15.0812,81.266,,,,,
4473,09/05/17 04:18:01 AM,15.0806,81.090,,,,,
4474,09/05/17 04:33:01 AM,15.0806,81.090,,,,,
4475,09/05/17 04:48:01 AM,15.0802,80.911,,,,,
4476,09/05/17 05:03:01 AM,15.0823,80.911,,,,,
4477,09/05/17 05:18:01 AM,15.0864,80.735,,,,,
4478,09/05/17 05:33:01 AM,15.0886,80.735,,,,,
4479,09/05/17 05:48:01 AM,15.0864,80.735,,,,,
4480,09/05/17 06:03:01 AM,15.0903,80.559,,,,,
4481,09/05/17 06:18:01 AM,15.0926,80.559,,,,,
4482,09/05/17 06:33:01 AM,15.0920,80.382,,,,,
4483,09/05/17 06:48:01 AM,15.0965,80.382,,,,,
4484,09/05/17 07:03:01 AM,15.0915,80.206,,,,,
4485,09/05/17 07:18:01 AM,15.0936,80.206,,,,,
4486,09/05/17 07:33:01 AM,15.0977,80.029,,,,,
4487,09/05/17 07:48:01 AM,15.0977,80.029,,,,,
4488,09/05/17 08:03:01 AM,15.0977,80.029,,,,,
4489,09/05/17 08:18:01 AM,15.0971,79.853,,,,,
4490,09/05/17 08:33:01 AM,15.0971,79.853,,,,,
4491,09/05/17 08:48:01 AM,15.0994,79.853,,,,,
4492,09/05/17 09:03:01 AM,15.1063,79.853,,,,,
4493,09/05/17 09:18:01 AM,15.1063,79.853,,,,,
4494,09/05/17 09:33:01 AM,15.1079,79.678,,,,,
4495,09/05/17 09:48:01 AM,15.1102,79.678,,,,,
4496,09/05/17 10:03:01 AM,15.1147,79.678,,,,,
4497,09/05/17 10:18:01 AM,15.1147,79.678,,,,,
4498,09/05/17 10:33:01 AM,15.1125,79.678,,,,,
4499,09/05/17 10:48:01 AM,15.1193,79.678,,,,,
4500,09/05/17 11:03:01 AM,15.1170,79.678,,,,,
4501,09/05/17 11:18:01 AM,15.1176,79.853,,,,,
4502,09/05/17 11:33:01 AM,15.1182,80.029,,,,,
4503,09/05/17 11:48:01 AM,15.1182,80.029,,,,,
4504,09/05/17 12:03:01 PM,15.1182,80.029,,,,,
4505,09/05/17 12:18:01 PM,15.1164,80.206,,,,,
4506,09/05/17 12:33:01 PM,15.1187,80.206,,,,,
4507,09/05/17 12:48:01 PM,15.1192,80.382,,,,,
4508,09/05/17 01:03:01 PM,15.1221,80.559,,,,,
4509,09/05/17 01:18:01 PM,15.1158,80.735,,,,,
4510,09/05/17 01:33:01 PM,15.1164,80.911,,,,,
4511,09/05/17 01:48:01 PM,15.1170,81.090,,,,,
4512,09/05/17 02:03:01 PM,15.1108,81.266,,,,,
4513,09/05/17 02:18:01 PM,15.1129,81.266,,,,,
4514,09/05/17 02:33:01 PM,15.1108,81.266,,,,,
4515,09/05/17 02:48:01 PM,15.1108,81.266,,,,,
4516,09/05/17 03:03:01 PM,15.1061,81.266,,,,,
4517,09/05/17 03:18:01 PM,15.1067,81.442,,,,,
4518,09/05/17 03:33:01 PM,15.1067,81.442,,,,,
4519,09/05/17 03:48:01 PM,15.0999,81.442,,,,,
4520,09/05/17 04:03:01 PM,15.1005,81.621,,,,,
4521,09/05/17 04:18:01 PM,15.1010,81.797,,,,,
4522,09/05/17 04:33:01 PM,15.0989,81.797,,,,,
4523,09/05/17 04:48:01 PM,15.1005,81.621,,,,,
4524,09/05/17 05:03:01 PM,15.1005,81.621,,,,,
4525,09/05/17 05:18:01 PM,15.0983,81.621,,,,,
4526,09/05/17 05:33:01 PM,15.1022,81.442,,,,,
4527,09/05/17 05:48:01 PM,15.1022,81.442,,,,,
4528,09/05/17 06:03:01 PM,15.1061,81.266,,,,,
4529,09/05/17 06:18:01 PM,15.1084,81.266,,,,,
4530,09/05/17 06:33:01 PM,15.1079,81.090,,,,,
4531,09/05/17 06:48:01 PM,15.1079,81.090,,,,,
4532,09/05/17 07:03:01 PM,15.1073,80.911,,,,,
4533,09/05/17 07:18:01 PM,15.1096,80.911,,,,,
4534,09/05/17 07:33:01 PM,15.1113,80.735,,,,,
4535,09/05/17 07:48:01 PM,15.1090,80.735,,,,,
4536,09/05/17 08:03:01 PM,15.1108,80.559,,,,,
4537,09/05/17 08:18:01 PM,15.1124,80.382,,,,,
4538,09/05/17 08:33:01 PM,15.1147,80.382,,,,,
4539,09/05/17 08:48:01 PM,15.1164,80.206,,,,,
4540,09/05/17 09:03:01 PM,15.1182,80.029,,,,,
4541,09/05/17 09:18:01 PM,15.1226,80.029,,,,,
4542,09/05/17 09:33:01 PM,15.1266,79.853,,,,,
4543,09/05/17 09:48:01 PM,15.1283,79.678,,,,,
4544,09/05/17 10:03:01 PM,15.1300,79.502,,,,,
4545,09/05/17 10:18:01 PM,15.1318,79.326,,,,,
4546,09/05/17 10:33:01 PM,15.1334,79.151,,,,,
4547,09/05/17 10:48:01 PM,15.1374,78.975,,,,,
4548,09/05/17 11:03:01 PM,15.1396,78.975,,,,,
4549,09/05/17 11:18:01 PM,15.1408,78.624,,,,,
4550,09/05/17 11:33:01 PM,15.1408,78.624,,,,,
4551,09/05/17 11:48:01 PM,15.1403,78.449,,,,,
4552,09/06/17 12:03:01 AM,15.1419,78.274,,,,,
4553,09/06/17 12:18:01 AM,15.1437,78.098,,,,,
